lowercase_basename,count,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
frame_001000s.jpg,2,diyas/batch_001/frame_001000s.jpg,frame_001000s.jpg,diyas,batch_001
frame_001000s.jpg,2,obama/batch_001/frame_001000s.jpg,frame_001000s.jpg,obama,batch_001
frame_001001s.jpg,2,diyas/batch_002/frame_001001s.jpg,frame_001001s.jpg,diyas,batch_002
frame_001001s.jpg,2,obama/batch_001/frame_001001s.jpg,frame_001001s.jpg,obama,batch_001
frame_001002s.jpg,2,diyas/batch_002/frame_001002s.jpg,frame_001002s.jpg,diyas,batch_002
frame_001002s.jpg,2,obama/batch_001/frame_001002s.jpg,frame_001002s.jpg,obama,batch_001
frame_001003s.jpg,2,diyas/batch_002/frame_001003s.jpg,frame_001003s.jpg,diyas,batch_002
frame_001003s.jpg,2,obama/batch_001/frame_001003s.jpg,frame_001003s.jpg,obama,batch_001
frame_001004s.jpg,2,diyas/batch_002/frame_001004s.jpg,frame_001004s.jpg,diyas,batch_002
frame_001004s.jpg,2,obama/batch_001/frame_001004s.jpg,frame_001004s.jpg,obama,batch_001
frame_001005s.jpg,2,diyas/batch_002/frame_001005s.jpg,frame_001005s.jpg,diyas,batch_002
frame_001005s.jpg,2,obama/batch_001/frame_001005s.jpg,frame_001005s.jpg,obama,batch_001
frame_001006s.jpg,2,diyas/batch_002/frame_001006s.jpg,frame_001006s.jpg,diyas,batch_002
frame_001006s.jpg,2,obama/batch_001/frame_001006s.jpg,frame_001006s.jpg,obama,batch_001
frame_001007s.jpg,2,diyas/batch_002/frame_001007s.jpg,frame_001007s.jpg,diyas,batch_002
frame_001007s.jpg,2,obama/batch_001/frame_001007s.jpg,frame_001007s.jpg,obama,batch_001
frame_001008s.jpg,2,diyas/batch_002/frame_001008s.jpg,frame_001008s.jpg,diyas,batch_002
frame_001008s.jpg,2,obama/batch_001/frame_001008s.jpg,frame_001008s.jpg,obama,batch_001
frame_001009s.jpg,2,diyas/batch_002/frame_001009s.jpg,frame_001009s.jpg,diyas,batch_002
frame_001009s.jpg,2,obama/batch_001/frame_001009s.jpg,frame_001009s.jpg,obama,batch_001
frame_001010s.jpg,2,diyas/batch_002/frame_001010s.jpg,frame_001010s.jpg,diyas,batch_002
frame_001010s.jpg,2,obama/batch_001/frame_001010s.jpg,frame_001010s.jpg,obama,batch_001
frame_001011s.jpg,2,diyas/batch_002/frame_001011s.jpg,frame_001011s.jpg,diyas,batch_002
frame_001011s.jpg,2,obama/batch_001/frame_001011s.jpg,frame_001011s.jpg,obama,batch_001
frame_001012s.jpg,2,diyas/batch_002/frame_001012s.jpg,frame_001012s.jpg,diyas,batch_002
frame_001012s.jpg,2,obama/batch_001/frame_001012s.jpg,frame_001012s.jpg,obama,batch_001
frame_001013s.jpg,2,diyas/batch_002/frame_001013s.jpg,frame_001013s.jpg,diyas,batch_002
frame_001013s.jpg,2,obama/batch_001/frame_001013s.jpg,frame_001013s.jpg,obama,batch_001
frame_001014s.jpg,2,diyas/batch_002/frame_001014s.jpg,frame_001014s.jpg,diyas,batch_002
frame_001014s.jpg,2,obama/batch_001/frame_001014s.jpg,frame_001014s.jpg,obama,batch_001
frame_001015s.jpg,2,diyas/batch_002/frame_001015s.jpg,frame_001015s.jpg,diyas,batch_002
frame_001015s.jpg,2,obama/batch_001/frame_001015s.jpg,frame_001015s.jpg,obama,batch_001
frame_001016s.jpg,2,diyas/batch_002/frame_001016s.jpg,frame_001016s.jpg,diyas,batch_002
frame_001016s.jpg,2,obama/batch_001/frame_001016s.jpg,frame_001016s.jpg,obama,batch_001
frame_001017s.jpg,2,diyas/batch_002/frame_001017s.jpg,frame_001017s.jpg,diyas,batch_002
frame_001017s.jpg,2,obama/batch_001/frame_001017s.jpg,frame_001017s.jpg,obama,batch_001
frame_001018s.jpg,2,diyas/batch_002/frame_001018s.jpg,frame_001018s.jpg,diyas,batch_002
frame_001018s.jpg,2,obama/batch_001/frame_001018s.jpg,frame_001018s.jpg,obama,batch_001
frame_001019s.jpg,2,diyas/batch_002/frame_001019s.jpg,frame_001019s.jpg,diyas,batch_002
frame_001019s.jpg,2,obama/batch_001/frame_001019s.jpg,frame_001019s.jpg,obama,batch_001
frame_001020s.jpg,2,diyas/batch_002/frame_001020s.jpg,frame_001020s.jpg,diyas,batch_002
frame_001020s.jpg,2,obama/batch_001/frame_001020s.jpg,frame_001020s.jpg,obama,batch_001
frame_001021s.jpg,2,diyas/batch_002/frame_001021s.jpg,frame_001021s.jpg,diyas,batch_002
frame_001021s.jpg,2,obama/batch_001/frame_001021s.jpg,frame_001021s.jpg,obama,batch_001
frame_001022s.jpg,2,diyas/batch_002/frame_001022s.jpg,frame_001022s.jpg,diyas,batch_002
frame_001022s.jpg,2,obama/batch_001/frame_001022s.jpg,frame_001022s.jpg,obama,batch_001
frame_001023s.jpg,2,diyas/batch_002/frame_001023s.jpg,frame_001023s.jpg,diyas,batch_002
frame_001023s.jpg,2,obama/batch_001/frame_001023s.jpg,frame_001023s.jpg,obama,batch_001
frame_001024s.jpg,2,diyas/batch_002/frame_001024s.jpg,frame_001024s.jpg,diyas,batch_002
frame_001024s.jpg,2,obama/batch_001/frame_001024s.jpg,frame_001024s.jpg,obama,batch_001
frame_001025s.jpg,2,diyas/batch_002/frame_001025s.jpg,frame_001025s.jpg,diyas,batch_002
frame_001025s.jpg,2,obama/batch_001/frame_001025s.jpg,frame_001025s.jpg,obama,batch_001
frame_001026s.jpg,2,diyas/batch_002/frame_001026s.jpg,frame_001026s.jpg,diyas,batch_002
frame_001026s.jpg,2,obama/batch_001/frame_001026s.jpg,frame_001026s.jpg,obama,batch_001
frame_001027s.jpg,2,diyas/batch_002/frame_001027s.jpg,frame_001027s.jpg,diyas,batch_002
frame_001027s.jpg,2,obama/batch_001/frame_001027s.jpg,frame_001027s.jpg,obama,batch_001
frame_001028s.jpg,2,diyas/batch_002/frame_001028s.jpg,frame_001028s.jpg,diyas,batch_002
frame_001028s.jpg,2,obama/batch_001/frame_001028s.jpg,frame_001028s.jpg,obama,batch_001
frame_001029s.jpg,2,diyas/batch_002/frame_001029s.jpg,frame_001029s.jpg,diyas,batch_002
frame_001029s.jpg,2,obama/batch_001/frame_001029s.jpg,frame_001029s.jpg,obama,batch_001
frame_001030s.jpg,2,diyas/batch_002/frame_001030s.jpg,frame_001030s.jpg,diyas,batch_002
frame_001030s.jpg,2,obama/batch_001/frame_001030s.jpg,frame_001030s.jpg,obama,batch_001
frame_001031s.jpg,2,diyas/batch_002/frame_001031s.jpg,frame_001031s.jpg,diyas,batch_002
frame_001031s.jpg,2,obama/batch_001/frame_001031s.jpg,frame_001031s.jpg,obama,batch_001
frame_001032s.jpg,2,diyas/batch_002/frame_001032s.jpg,frame_001032s.jpg,diyas,batch_002
frame_001032s.jpg,2,obama/batch_001/frame_001032s.jpg,frame_001032s.jpg,obama,batch_001
frame_001033s.jpg,2,diyas/batch_002/frame_001033s.jpg,frame_001033s.jpg,diyas,batch_002
frame_001033s.jpg,2,obama/batch_001/frame_001033s.jpg,frame_001033s.jpg,obama,batch_001
frame_001034s.jpg,2,diyas/batch_002/frame_001034s.jpg,frame_001034s.jpg,diyas,batch_002
frame_001034s.jpg,2,obama/batch_001/frame_001034s.jpg,frame_001034s.jpg,obama,batch_001
frame_001035s.jpg,2,diyas/batch_002/frame_001035s.jpg,frame_001035s.jpg,diyas,batch_002
frame_001035s.jpg,2,obama/batch_001/frame_001035s.jpg,frame_001035s.jpg,obama,batch_001
frame_001036s.jpg,2,diyas/batch_002/frame_001036s.jpg,frame_001036s.jpg,diyas,batch_002
frame_001036s.jpg,2,obama/batch_001/frame_001036s.jpg,frame_001036s.jpg,obama,batch_001
frame_001037s.jpg,2,diyas/batch_002/frame_001037s.jpg,frame_001037s.jpg,diyas,batch_002
frame_001037s.jpg,2,obama/batch_001/frame_001037s.jpg,frame_001037s.jpg,obama,batch_001
frame_001038s.jpg,2,diyas/batch_002/frame_001038s.jpg,frame_001038s.jpg,diyas,batch_002
frame_001038s.jpg,2,obama/batch_001/frame_001038s.jpg,frame_001038s.jpg,obama,batch_001
frame_001039s.jpg,2,diyas/batch_002/frame_001039s.jpg,frame_001039s.jpg,diyas,batch_002
frame_001039s.jpg,2,obama/batch_001/frame_001039s.jpg,frame_001039s.jpg,obama,batch_001
frame_001040s.jpg,2,diyas/batch_002/frame_001040s.jpg,frame_001040s.jpg,diyas,batch_002
frame_001040s.jpg,2,obama/batch_001/frame_001040s.jpg,frame_001040s.jpg,obama,batch_001
frame_001041s.jpg,2,diyas/batch_002/frame_001041s.jpg,frame_001041s.jpg,diyas,batch_002
frame_001041s.jpg,2,obama/batch_001/frame_001041s.jpg,frame_001041s.jpg,obama,batch_001
frame_001042s.jpg,2,diyas/batch_002/frame_001042s.jpg,frame_001042s.jpg,diyas,batch_002
frame_001042s.jpg,2,obama/batch_001/frame_001042s.jpg,frame_001042s.jpg,obama,batch_001
frame_001043s.jpg,2,diyas/batch_002/frame_001043s.jpg,frame_001043s.jpg,diyas,batch_002
frame_001043s.jpg,2,obama/batch_001/frame_001043s.jpg,frame_001043s.jpg,obama,batch_001
frame_001044s.jpg,2,diyas/batch_002/frame_001044s.jpg,frame_001044s.jpg,diyas,batch_002
frame_001044s.jpg,2,obama/batch_001/frame_001044s.jpg,frame_001044s.jpg,obama,batch_001
frame_001045s.jpg,2,diyas/batch_002/frame_001045s.jpg,frame_001045s.jpg,diyas,batch_002
frame_001045s.jpg,2,obama/batch_001/frame_001045s.jpg,frame_001045s.jpg,obama,batch_001
frame_001046s.jpg,2,diyas/batch_002/frame_001046s.jpg,frame_001046s.jpg,diyas,batch_002
frame_001046s.jpg,2,obama/batch_001/frame_001046s.jpg,frame_001046s.jpg,obama,batch_001
frame_001047s.jpg,2,diyas/batch_002/frame_001047s.jpg,frame_001047s.jpg,diyas,batch_002
frame_001047s.jpg,2,obama/batch_001/frame_001047s.jpg,frame_001047s.jpg,obama,batch_001
frame_001048s.jpg,2,diyas/batch_002/frame_001048s.jpg,frame_001048s.jpg,diyas,batch_002
frame_001048s.jpg,2,obama/batch_001/frame_001048s.jpg,frame_001048s.jpg,obama,batch_001
frame_001049s.jpg,2,diyas/batch_002/frame_001049s.jpg,frame_001049s.jpg,diyas,batch_002
frame_001049s.jpg,2,obama/batch_001/frame_001049s.jpg,frame_001049s.jpg,obama,batch_001
frame_001050s.jpg,2,diyas/batch_002/frame_001050s.jpg,frame_001050s.jpg,diyas,batch_002
frame_001050s.jpg,2,obama/batch_001/frame_001050s.jpg,frame_001050s.jpg,obama,batch_001
frame_001051s.jpg,2,diyas/batch_002/frame_001051s.jpg,frame_001051s.jpg,diyas,batch_002
frame_001051s.jpg,2,obama/batch_001/frame_001051s.jpg,frame_001051s.jpg,obama,batch_001
frame_001052s.jpg,2,diyas/batch_002/frame_001052s.jpg,frame_001052s.jpg,diyas,batch_002
frame_001052s.jpg,2,obama/batch_001/frame_001052s.jpg,frame_001052s.jpg,obama,batch_001
frame_001053s.jpg,2,diyas/batch_002/frame_001053s.jpg,frame_001053s.jpg,diyas,batch_002
frame_001053s.jpg,2,obama/batch_001/frame_001053s.jpg,frame_001053s.jpg,obama,batch_001
frame_001054s.jpg,2,diyas/batch_002/frame_001054s.jpg,frame_001054s.jpg,diyas,batch_002
frame_001054s.jpg,2,obama/batch_001/frame_001054s.jpg,frame_001054s.jpg,obama,batch_001
frame_001055s.jpg,2,diyas/batch_002/frame_001055s.jpg,frame_001055s.jpg,diyas,batch_002
frame_001055s.jpg,2,obama/batch_001/frame_001055s.jpg,frame_001055s.jpg,obama,batch_001
frame_001056s.jpg,2,diyas/batch_002/frame_001056s.jpg,frame_001056s.jpg,diyas,batch_002
frame_001056s.jpg,2,obama/batch_001/frame_001056s.jpg,frame_001056s.jpg,obama,batch_001
frame_001057s.jpg,2,diyas/batch_002/frame_001057s.jpg,frame_001057s.jpg,diyas,batch_002
frame_001057s.jpg,2,obama/batch_001/frame_001057s.jpg,frame_001057s.jpg,obama,batch_001
frame_001058s.jpg,2,diyas/batch_002/frame_001058s.jpg,frame_001058s.jpg,diyas,batch_002
frame_001058s.jpg,2,obama/batch_001/frame_001058s.jpg,frame_001058s.jpg,obama,batch_001
frame_001059s.jpg,2,diyas/batch_002/frame_001059s.jpg,frame_001059s.jpg,diyas,batch_002
frame_001059s.jpg,2,obama/batch_001/frame_001059s.jpg,frame_001059s.jpg,obama,batch_001
frame_001060s.jpg,2,diyas/batch_002/frame_001060s.jpg,frame_001060s.jpg,diyas,batch_002
frame_001060s.jpg,2,obama/batch_001/frame_001060s.jpg,frame_001060s.jpg,obama,batch_001
frame_001061s.jpg,2,diyas/batch_002/frame_001061s.jpg,frame_001061s.jpg,diyas,batch_002
frame_001061s.jpg,2,obama/batch_001/frame_001061s.jpg,frame_001061s.jpg,obama,batch_001
frame_001062s.jpg,2,diyas/batch_002/frame_001062s.jpg,frame_001062s.jpg,diyas,batch_002
frame_001062s.jpg,2,obama/batch_001/frame_001062s.jpg,frame_001062s.jpg,obama,batch_001
frame_001063s.jpg,2,diyas/batch_002/frame_001063s.jpg,frame_001063s.jpg,diyas,batch_002
frame_001063s.jpg,2,obama/batch_001/frame_001063s.jpg,frame_001063s.jpg,obama,batch_001
frame_001064s.jpg,2,diyas/batch_002/frame_001064s.jpg,frame_001064s.jpg,diyas,batch_002
frame_001064s.jpg,2,obama/batch_001/frame_001064s.jpg,frame_001064s.jpg,obama,batch_001
frame_001065s.jpg,2,diyas/batch_002/frame_001065s.jpg,frame_001065s.jpg,diyas,batch_002
frame_001065s.jpg,2,obama/batch_001/frame_001065s.jpg,frame_001065s.jpg,obama,batch_001
frame_001066s.jpg,2,diyas/batch_002/frame_001066s.jpg,frame_001066s.jpg,diyas,batch_002
frame_001066s.jpg,2,obama/batch_001/frame_001066s.jpg,frame_001066s.jpg,obama,batch_001
frame_001067s.jpg,2,diyas/batch_002/frame_001067s.jpg,frame_001067s.jpg,diyas,batch_002
frame_001067s.jpg,2,obama/batch_001/frame_001067s.jpg,frame_001067s.jpg,obama,batch_001
frame_001068s.jpg,2,diyas/batch_002/frame_001068s.jpg,frame_001068s.jpg,diyas,batch_002
frame_001068s.jpg,2,obama/batch_001/frame_001068s.jpg,frame_001068s.jpg,obama,batch_001
frame_001069s.jpg,2,diyas/batch_002/frame_001069s.jpg,frame_001069s.jpg,diyas,batch_002
frame_001069s.jpg,2,obama/batch_001/frame_001069s.jpg,frame_001069s.jpg,obama,batch_001
frame_001070s.jpg,2,diyas/batch_002/frame_001070s.jpg,frame_001070s.jpg,diyas,batch_002
frame_001070s.jpg,2,obama/batch_001/frame_001070s.jpg,frame_001070s.jpg,obama,batch_001
frame_001071s.jpg,2,diyas/batch_002/frame_001071s.jpg,frame_001071s.jpg,diyas,batch_002
frame_001071s.jpg,2,obama/batch_001/frame_001071s.jpg,frame_001071s.jpg,obama,batch_001
frame_001072s.jpg,2,diyas/batch_002/frame_001072s.jpg,frame_001072s.jpg,diyas,batch_002
frame_001072s.jpg,2,obama/batch_001/frame_001072s.jpg,frame_001072s.jpg,obama,batch_001
frame_001073s.jpg,2,diyas/batch_002/frame_001073s.jpg,frame_001073s.jpg,diyas,batch_002
frame_001073s.jpg,2,obama/batch_001/frame_001073s.jpg,frame_001073s.jpg,obama,batch_001
frame_001074s.jpg,2,diyas/batch_002/frame_001074s.jpg,frame_001074s.jpg,diyas,batch_002
frame_001074s.jpg,2,obama/batch_001/frame_001074s.jpg,frame_001074s.jpg,obama,batch_001
frame_001075s.jpg,2,diyas/batch_002/frame_001075s.jpg,frame_001075s.jpg,diyas,batch_002
frame_001075s.jpg,2,obama/batch_001/frame_001075s.jpg,frame_001075s.jpg,obama,batch_001
frame_001076s.jpg,2,diyas/batch_002/frame_001076s.jpg,frame_001076s.jpg,diyas,batch_002
frame_001076s.jpg,2,obama/batch_001/frame_001076s.jpg,frame_001076s.jpg,obama,batch_001
frame_001077s.jpg,2,diyas/batch_002/frame_001077s.jpg,frame_001077s.jpg,diyas,batch_002
frame_001077s.jpg,2,obama/batch_001/frame_001077s.jpg,frame_001077s.jpg,obama,batch_001
frame_001078s.jpg,2,diyas/batch_002/frame_001078s.jpg,frame_001078s.jpg,diyas,batch_002
frame_001078s.jpg,2,obama/batch_001/frame_001078s.jpg,frame_001078s.jpg,obama,batch_001
frame_001079s.jpg,2,diyas/batch_002/frame_001079s.jpg,frame_001079s.jpg,diyas,batch_002
frame_001079s.jpg,2,obama/batch_001/frame_001079s.jpg,frame_001079s.jpg,obama,batch_001
frame_001080s.jpg,2,diyas/batch_002/frame_001080s.jpg,frame_001080s.jpg,diyas,batch_002
frame_001080s.jpg,2,obama/batch_001/frame_001080s.jpg,frame_001080s.jpg,obama,batch_001
frame_001081s.jpg,2,diyas/batch_002/frame_001081s.jpg,frame_001081s.jpg,diyas,batch_002
frame_001081s.jpg,2,obama/batch_001/frame_001081s.jpg,frame_001081s.jpg,obama,batch_001
frame_001082s.jpg,2,diyas/batch_002/frame_001082s.jpg,frame_001082s.jpg,diyas,batch_002
frame_001082s.jpg,2,obama/batch_001/frame_001082s.jpg,frame_001082s.jpg,obama,batch_001
frame_001083s.jpg,2,diyas/batch_002/frame_001083s.jpg,frame_001083s.jpg,diyas,batch_002
frame_001083s.jpg,2,obama/batch_001/frame_001083s.jpg,frame_001083s.jpg,obama,batch_001
frame_001084s.jpg,2,diyas/batch_002/frame_001084s.jpg,frame_001084s.jpg,diyas,batch_002
frame_001084s.jpg,2,obama/batch_001/frame_001084s.jpg,frame_001084s.jpg,obama,batch_001
frame_001085s.jpg,2,diyas/batch_002/frame_001085s.jpg,frame_001085s.jpg,diyas,batch_002
frame_001085s.jpg,2,obama/batch_001/frame_001085s.jpg,frame_001085s.jpg,obama,batch_001
frame_001088s.jpg,2,diyas/batch_002/frame_001088s.jpg,frame_001088s.jpg,diyas,batch_002
frame_001088s.jpg,2,obama/batch_001/frame_001088s.jpg,frame_001088s.jpg,obama,batch_001
frame_001089s.jpg,2,diyas/batch_002/frame_001089s.jpg,frame_001089s.jpg,diyas,batch_002
frame_001089s.jpg,2,obama/batch_001/frame_001089s.jpg,frame_001089s.jpg,obama,batch_001
frame_001090s.jpg,2,diyas/batch_002/frame_001090s.jpg,frame_001090s.jpg,diyas,batch_002
frame_001090s.jpg,2,obama/batch_001/frame_001090s.jpg,frame_001090s.jpg,obama,batch_001
frame_001091s.jpg,2,diyas/batch_002/frame_001091s.jpg,frame_001091s.jpg,diyas,batch_002
frame_001091s.jpg,2,obama/batch_001/frame_001091s.jpg,frame_001091s.jpg,obama,batch_001
frame_001092s.jpg,2,diyas/batch_002/frame_001092s.jpg,frame_001092s.jpg,diyas,batch_002
frame_001092s.jpg,2,obama/batch_001/frame_001092s.jpg,frame_001092s.jpg,obama,batch_001
frame_001094s.jpg,2,diyas/batch_002/frame_001094s.jpg,frame_001094s.jpg,diyas,batch_002
frame_001094s.jpg,2,obama/batch_001/frame_001094s.jpg,frame_001094s.jpg,obama,batch_001
frame_001095s.jpg,2,diyas/batch_002/frame_001095s.jpg,frame_001095s.jpg,diyas,batch_002
frame_001095s.jpg,2,obama/batch_001/frame_001095s.jpg,frame_001095s.jpg,obama,batch_001
frame_001096s.jpg,2,diyas/batch_002/frame_001096s.jpg,frame_001096s.jpg,diyas,batch_002
frame_001096s.jpg,2,obama/batch_001/frame_001096s.jpg,frame_001096s.jpg,obama,batch_001
frame_001097s.jpg,2,diyas/batch_002/frame_001097s.jpg,frame_001097s.jpg,diyas,batch_002
frame_001097s.jpg,2,obama/batch_001/frame_001097s.jpg,frame_001097s.jpg,obama,batch_001
frame_001098s.jpg,2,diyas/batch_002/frame_001098s.jpg,frame_001098s.jpg,diyas,batch_002
frame_001098s.jpg,2,obama/batch_001/frame_001098s.jpg,frame_001098s.jpg,obama,batch_001
frame_001099s.jpg,2,diyas/batch_002/frame_001099s.jpg,frame_001099s.jpg,diyas,batch_002
frame_001099s.jpg,2,obama/batch_001/frame_001099s.jpg,frame_001099s.jpg,obama,batch_001
frame_001100s.jpg,2,diyas/batch_002/frame_001100s.jpg,frame_001100s.jpg,diyas,batch_002
frame_001100s.jpg,2,obama/batch_001/frame_001100s.jpg,frame_001100s.jpg,obama,batch_001
frame_001101s.jpg,2,diyas/batch_002/frame_001101s.jpg,frame_001101s.jpg,diyas,batch_002
frame_001101s.jpg,2,obama/batch_001/frame_001101s.jpg,frame_001101s.jpg,obama,batch_001
frame_001102s.jpg,2,diyas/batch_002/frame_001102s.jpg,frame_001102s.jpg,diyas,batch_002
frame_001102s.jpg,2,obama/batch_001/frame_001102s.jpg,frame_001102s.jpg,obama,batch_001
frame_001103s.jpg,2,diyas/batch_002/frame_001103s.jpg,frame_001103s.jpg,diyas,batch_002
frame_001103s.jpg,2,obama/batch_001/frame_001103s.jpg,frame_001103s.jpg,obama,batch_001
frame_001104s.jpg,2,diyas/batch_002/frame_001104s.jpg,frame_001104s.jpg,diyas,batch_002
frame_001104s.jpg,2,obama/batch_001/frame_001104s.jpg,frame_001104s.jpg,obama,batch_001
frame_001105s.jpg,2,diyas/batch_002/frame_001105s.jpg,frame_001105s.jpg,diyas,batch_002
frame_001105s.jpg,2,obama/batch_001/frame_001105s.jpg,frame_001105s.jpg,obama,batch_001
frame_001106s.jpg,2,diyas/batch_002/frame_001106s.jpg,frame_001106s.jpg,diyas,batch_002
frame_001106s.jpg,2,obama/batch_001/frame_001106s.jpg,frame_001106s.jpg,obama,batch_001
frame_001107s.jpg,2,diyas/batch_002/frame_001107s.jpg,frame_001107s.jpg,diyas,batch_002
frame_001107s.jpg,2,obama/batch_001/frame_001107s.jpg,frame_001107s.jpg,obama,batch_001
frame_001108s.jpg,2,diyas/batch_002/frame_001108s.jpg,frame_001108s.jpg,diyas,batch_002
frame_001108s.jpg,2,obama/batch_001/frame_001108s.jpg,frame_001108s.jpg,obama,batch_001
frame_001109s.jpg,2,diyas/batch_002/frame_001109s.jpg,frame_001109s.jpg,diyas,batch_002
frame_001109s.jpg,2,obama/batch_001/frame_001109s.jpg,frame_001109s.jpg,obama,batch_001
frame_001110s.jpg,2,diyas/batch_002/frame_001110s.jpg,frame_001110s.jpg,diyas,batch_002
frame_001110s.jpg,2,obama/batch_001/frame_001110s.jpg,frame_001110s.jpg,obama,batch_001
frame_001112s.jpg,2,diyas/batch_002/frame_001112s.jpg,frame_001112s.jpg,diyas,batch_002
frame_001112s.jpg,2,obama/batch_001/frame_001112s.jpg,frame_001112s.jpg,obama,batch_001
frame_001113s.jpg,2,diyas/batch_002/frame_001113s.jpg,frame_001113s.jpg,diyas,batch_002
frame_001113s.jpg,2,obama/batch_001/frame_001113s.jpg,frame_001113s.jpg,obama,batch_001
frame_001114s.jpg,2,diyas/batch_002/frame_001114s.jpg,frame_001114s.jpg,diyas,batch_002
frame_001114s.jpg,2,obama/batch_001/frame_001114s.jpg,frame_001114s.jpg,obama,batch_001
frame_001115s.jpg,2,diyas/batch_002/frame_001115s.jpg,frame_001115s.jpg,diyas,batch_002
frame_001115s.jpg,2,obama/batch_001/frame_001115s.jpg,frame_001115s.jpg,obama,batch_001
frame_001116s.jpg,2,diyas/batch_002/frame_001116s.jpg,frame_001116s.jpg,diyas,batch_002
frame_001116s.jpg,2,obama/batch_001/frame_001116s.jpg,frame_001116s.jpg,obama,batch_001
frame_001117s.jpg,2,diyas/batch_002/frame_001117s.jpg,frame_001117s.jpg,diyas,batch_002
frame_001117s.jpg,2,obama/batch_001/frame_001117s.jpg,frame_001117s.jpg,obama,batch_001
frame_001118s.jpg,2,diyas/batch_002/frame_001118s.jpg,frame_001118s.jpg,diyas,batch_002
frame_001118s.jpg,2,obama/batch_001/frame_001118s.jpg,frame_001118s.jpg,obama,batch_001
frame_001119s.jpg,2,diyas/batch_002/frame_001119s.jpg,frame_001119s.jpg,diyas,batch_002
frame_001119s.jpg,2,obama/batch_001/frame_001119s.jpg,frame_001119s.jpg,obama,batch_001
frame_001120s.jpg,2,diyas/batch_002/frame_001120s.jpg,frame_001120s.jpg,diyas,batch_002
frame_001120s.jpg,2,obama/batch_001/frame_001120s.jpg,frame_001120s.jpg,obama,batch_001
frame_001121s.jpg,2,diyas/batch_002/frame_001121s.jpg,frame_001121s.jpg,diyas,batch_002
frame_001121s.jpg,2,obama/batch_001/frame_001121s.jpg,frame_001121s.jpg,obama,batch_001
frame_001122s.jpg,2,diyas/batch_002/frame_001122s.jpg,frame_001122s.jpg,diyas,batch_002
frame_001122s.jpg,2,obama/batch_001/frame_001122s.jpg,frame_001122s.jpg,obama,batch_001
frame_001123s.jpg,2,diyas/batch_002/frame_001123s.jpg,frame_001123s.jpg,diyas,batch_002
frame_001123s.jpg,2,obama/batch_001/frame_001123s.jpg,frame_001123s.jpg,obama,batch_001
frame_001124s.jpg,2,diyas/batch_002/frame_001124s.jpg,frame_001124s.jpg,diyas,batch_002
frame_001124s.jpg,2,obama/batch_001/frame_001124s.jpg,frame_001124s.jpg,obama,batch_001
frame_001125s.jpg,2,diyas/batch_002/frame_001125s.jpg,frame_001125s.jpg,diyas,batch_002
frame_001125s.jpg,2,obama/batch_001/frame_001125s.jpg,frame_001125s.jpg,obama,batch_001
frame_001126s.jpg,2,diyas/batch_002/frame_001126s.jpg,frame_001126s.jpg,diyas,batch_002
frame_001126s.jpg,2,obama/batch_001/frame_001126s.jpg,frame_001126s.jpg,obama,batch_001
frame_001127s.jpg,2,diyas/batch_002/frame_001127s.jpg,frame_001127s.jpg,diyas,batch_002
frame_001127s.jpg,2,obama/batch_001/frame_001127s.jpg,frame_001127s.jpg,obama,batch_001
frame_001128s.jpg,2,diyas/batch_002/frame_001128s.jpg,frame_001128s.jpg,diyas,batch_002
frame_001128s.jpg,2,obama/batch_001/frame_001128s.jpg,frame_001128s.jpg,obama,batch_001
frame_001129s.jpg,2,diyas/batch_002/frame_001129s.jpg,frame_001129s.jpg,diyas,batch_002
frame_001129s.jpg,2,obama/batch_001/frame_001129s.jpg,frame_001129s.jpg,obama,batch_001
frame_001130s.jpg,2,diyas/batch_002/frame_001130s.jpg,frame_001130s.jpg,diyas,batch_002
frame_001130s.jpg,2,obama/batch_001/frame_001130s.jpg,frame_001130s.jpg,obama,batch_001
frame_001131s.jpg,2,diyas/batch_002/frame_001131s.jpg,frame_001131s.jpg,diyas,batch_002
frame_001131s.jpg,2,obama/batch_001/frame_001131s.jpg,frame_001131s.jpg,obama,batch_001
frame_001132s.jpg,2,diyas/batch_002/frame_001132s.jpg,frame_001132s.jpg,diyas,batch_002
frame_001132s.jpg,2,obama/batch_001/frame_001132s.jpg,frame_001132s.jpg,obama,batch_001
frame_001133s.jpg,2,diyas/batch_002/frame_001133s.jpg,frame_001133s.jpg,diyas,batch_002
frame_001133s.jpg,2,obama/batch_001/frame_001133s.jpg,frame_001133s.jpg,obama,batch_001
frame_001135s.jpg,2,diyas/batch_002/frame_001135s.jpg,frame_001135s.jpg,diyas,batch_002
frame_001135s.jpg,2,obama/batch_001/frame_001135s.jpg,frame_001135s.jpg,obama,batch_001
frame_001136s.jpg,2,diyas/batch_002/frame_001136s.jpg,frame_001136s.jpg,diyas,batch_002
frame_001136s.jpg,2,obama/batch_001/frame_001136s.jpg,frame_001136s.jpg,obama,batch_001
frame_001137s.jpg,2,diyas/batch_002/frame_001137s.jpg,frame_001137s.jpg,diyas,batch_002
frame_001137s.jpg,2,obama/batch_001/frame_001137s.jpg,frame_001137s.jpg,obama,batch_001
frame_001138s.jpg,2,diyas/batch_002/frame_001138s.jpg,frame_001138s.jpg,diyas,batch_002
frame_001138s.jpg,2,obama/batch_001/frame_001138s.jpg,frame_001138s.jpg,obama,batch_001
