normalized_numeric_suffix,count,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
335,2,diyas/batch_001/frame_000335s.jpg,frame_000335s.jpg,diyas,batch_001
335,2,obama/batch_001/frame_000335s.jpg,frame_000335s.jpg,obama,batch_001
336,2,diyas/batch_001/frame_000336s.jpg,frame_000336s.jpg,diyas,batch_001
336,2,obama/batch_001/frame_000336s.jpg,frame_000336s.jpg,obama,batch_001
337,2,diyas/batch_001/frame_000337s.jpg,frame_000337s.jpg,diyas,batch_001
337,2,obama/batch_001/frame_000337s.jpg,frame_000337s.jpg,obama,batch_001
338,2,diyas/batch_001/frame_000338s.jpg,frame_000338s.jpg,diyas,batch_001
338,2,obama/batch_001/frame_000338s.jpg,frame_000338s.jpg,obama,batch_001
339,2,diyas/batch_001/frame_000339s.jpg,frame_000339s.jpg,diyas,batch_001
339,2,obama/batch_001/frame_000339s.jpg,frame_000339s.jpg,obama,batch_001
340,2,diyas/batch_001/frame_000340s.jpg,frame_000340s.jpg,diyas,batch_001
340,2,obama/batch_001/frame_000340s.jpg,frame_000340s.jpg,obama,batch_001
341,2,diyas/batch_001/frame_000341s.jpg,frame_000341s.jpg,diyas,batch_001
341,2,obama/batch_001/frame_000341s.jpg,frame_000341s.jpg,obama,batch_001
342,2,diyas/batch_001/frame_000342s.jpg,frame_000342s.jpg,diyas,batch_001
342,2,obama/batch_001/frame_000342s.jpg,frame_000342s.jpg,obama,batch_001
343,2,diyas/batch_001/frame_000343s.jpg,frame_000343s.jpg,diyas,batch_001
343,2,obama/batch_001/frame_000343s.jpg,frame_000343s.jpg,obama,batch_001
344,2,diyas/batch_001/frame_000344s.jpg,frame_000344s.jpg,diyas,batch_001
344,2,obama/batch_001/frame_000344s.jpg,frame_000344s.jpg,obama,batch_001
345,2,diyas/batch_001/frame_000345s.jpg,frame_000345s.jpg,diyas,batch_001
345,2,obama/batch_001/frame_000345s.jpg,frame_000345s.jpg,obama,batch_001
346,2,diyas/batch_001/frame_000346s.jpg,frame_000346s.jpg,diyas,batch_001
346,2,obama/batch_001/frame_000346s.jpg,frame_000346s.jpg,obama,batch_001
347,2,diyas/batch_001/frame_000347s.jpg,frame_000347s.jpg,diyas,batch_001
347,2,obama/batch_001/frame_000347s.jpg,frame_000347s.jpg,obama,batch_001
348,2,diyas/batch_001/frame_000348s.jpg,frame_000348s.jpg,diyas,batch_001
348,2,obama/batch_001/frame_000348s.jpg,frame_000348s.jpg,obama,batch_001
349,2,diyas/batch_001/frame_000349s.jpg,frame_000349s.jpg,diyas,batch_001
349,2,obama/batch_001/frame_000349s.jpg,frame_000349s.jpg,obama,batch_001
350,2,diyas/batch_001/frame_000350s.jpg,frame_000350s.jpg,diyas,batch_001
350,2,obama/batch_001/frame_000350s.jpg,frame_000350s.jpg,obama,batch_001
351,2,diyas/batch_001/frame_000351s.jpg,frame_000351s.jpg,diyas,batch_001
351,2,obama/batch_001/frame_000351s.jpg,frame_000351s.jpg,obama,batch_001
352,2,diyas/batch_001/frame_000352s.jpg,frame_000352s.jpg,diyas,batch_001
352,2,obama/batch_001/frame_000352s.jpg,frame_000352s.jpg,obama,batch_001
353,2,diyas/batch_001/frame_000353s.jpg,frame_000353s.jpg,diyas,batch_001
353,2,obama/batch_001/frame_000353s.jpg,frame_000353s.jpg,obama,batch_001
354,2,diyas/batch_001/frame_000354s.jpg,frame_000354s.jpg,diyas,batch_001
354,2,obama/batch_001/frame_000354s.jpg,frame_000354s.jpg,obama,batch_001
355,2,diyas/batch_001/frame_000355s.jpg,frame_000355s.jpg,diyas,batch_001
355,2,obama/batch_001/frame_000355s.jpg,frame_000355s.jpg,obama,batch_001
356,2,diyas/batch_001/frame_000356s.jpg,frame_000356s.jpg,diyas,batch_001
356,2,obama/batch_001/frame_000356s.jpg,frame_000356s.jpg,obama,batch_001
357,2,diyas/batch_001/frame_000357s.jpg,frame_000357s.jpg,diyas,batch_001
357,2,obama/batch_001/frame_000357s.jpg,frame_000357s.jpg,obama,batch_001
358,2,diyas/batch_001/frame_000358s.jpg,frame_000358s.jpg,diyas,batch_001
358,2,obama/batch_001/frame_000358s.jpg,frame_000358s.jpg,obama,batch_001
359,2,diyas/batch_001/frame_000359s.jpg,frame_000359s.jpg,diyas,batch_001
359,2,obama/batch_001/frame_000359s.jpg,frame_000359s.jpg,obama,batch_001
382,2,diyas/batch_001/frame_000382s.jpg,frame_000382s.jpg,diyas,batch_001
382,2,obama/batch_001/frame_000382s.jpg,frame_000382s.jpg,obama,batch_001
383,2,diyas/batch_001/frame_000383s.jpg,frame_000383s.jpg,diyas,batch_001
383,2,obama/batch_001/frame_000383s.jpg,frame_000383s.jpg,obama,batch_001
384,2,diyas/batch_001/frame_000384s.jpg,frame_000384s.jpg,diyas,batch_001
384,2,obama/batch_001/frame_000384s.jpg,frame_000384s.jpg,obama,batch_001
385,2,diyas/batch_001/frame_000385s.jpg,frame_000385s.jpg,diyas,batch_001
385,2,obama/batch_001/frame_000385s.jpg,frame_000385s.jpg,obama,batch_001
387,2,diyas/batch_001/frame_000387s.jpg,frame_000387s.jpg,diyas,batch_001
387,2,obama/batch_001/frame_000387s.jpg,frame_000387s.jpg,obama,batch_001
388,2,diyas/batch_001/frame_000388s.jpg,frame_000388s.jpg,diyas,batch_001
388,2,obama/batch_001/frame_000388s.jpg,frame_000388s.jpg,obama,batch_001
389,2,diyas/batch_001/frame_000389s.jpg,frame_000389s.jpg,diyas,batch_001
389,2,obama/batch_001/frame_000389s.jpg,frame_000389s.jpg,obama,batch_001
390,2,diyas/batch_001/frame_000390s.jpg,frame_000390s.jpg,diyas,batch_001
390,2,obama/batch_001/frame_000390s.jpg,frame_000390s.jpg,obama,batch_001
391,2,diyas/batch_001/frame_000391s.jpg,frame_000391s.jpg,diyas,batch_001
391,2,obama/batch_001/frame_000391s.jpg,frame_000391s.jpg,obama,batch_001
392,2,diyas/batch_001/frame_000392s.jpg,frame_000392s.jpg,diyas,batch_001
392,2,obama/batch_001/frame_000392s.jpg,frame_000392s.jpg,obama,batch_001
407,2,diyas/batch_001/frame_000407s.jpg,frame_000407s.jpg,diyas,batch_001
407,2,obama/batch_001/frame_000407s.jpg,frame_000407s.jpg,obama,batch_001
408,2,diyas/batch_001/frame_000408s.jpg,frame_000408s.jpg,diyas,batch_001
408,2,obama/batch_001/frame_000408s.jpg,frame_000408s.jpg,obama,batch_001
409,2,diyas/batch_001/frame_000409s.jpg,frame_000409s.jpg,diyas,batch_001
409,2,obama/batch_001/frame_000409s.jpg,frame_000409s.jpg,obama,batch_001
410,2,diyas/batch_001/frame_000410s.jpg,frame_000410s.jpg,diyas,batch_001
410,2,obama/batch_001/frame_000410s.jpg,frame_000410s.jpg,obama,batch_001
411,2,diyas/batch_001/frame_000411s.jpg,frame_000411s.jpg,diyas,batch_001
411,2,obama/batch_001/frame_000411s.jpg,frame_000411s.jpg,obama,batch_001
412,2,diyas/batch_001/frame_000412s.jpg,frame_000412s.jpg,diyas,batch_001
412,2,obama/batch_001/frame_000412s.jpg,frame_000412s.jpg,obama,batch_001
413,2,diyas/batch_001/frame_000413s.jpg,frame_000413s.jpg,diyas,batch_001
413,2,obama/batch_001/frame_000413s.jpg,frame_000413s.jpg,obama,batch_001
414,2,diyas/batch_001/frame_000414s.jpg,frame_000414s.jpg,diyas,batch_001
414,2,obama/batch_001/frame_000414s.jpg,frame_000414s.jpg,obama,batch_001
415,2,diyas/batch_001/frame_000415s.jpg,frame_000415s.jpg,diyas,batch_001
415,2,obama/batch_001/frame_000415s.jpg,frame_000415s.jpg,obama,batch_001
416,2,diyas/batch_001/frame_000416s.jpg,frame_000416s.jpg,diyas,batch_001
416,2,obama/batch_001/frame_000416s.jpg,frame_000416s.jpg,obama,batch_001
417,2,diyas/batch_001/frame_000417s.jpg,frame_000417s.jpg,diyas,batch_001
417,2,obama/batch_001/frame_000417s.jpg,frame_000417s.jpg,obama,batch_001
418,2,diyas/batch_001/frame_000418s.jpg,frame_000418s.jpg,diyas,batch_001
418,2,obama/batch_001/frame_000418s.jpg,frame_000418s.jpg,obama,batch_001
419,2,diyas/batch_001/frame_000419s.jpg,frame_000419s.jpg,diyas,batch_001
419,2,obama/batch_001/frame_000419s.jpg,frame_000419s.jpg,obama,batch_001
420,2,diyas/batch_001/frame_000420s.jpg,frame_000420s.jpg,diyas,batch_001
420,2,obama/batch_001/frame_000420s.jpg,frame_000420s.jpg,obama,batch_001
421,2,diyas/batch_001/frame_000421s.jpg,frame_000421s.jpg,diyas,batch_001
421,2,obama/batch_001/frame_000421s.jpg,frame_000421s.jpg,obama,batch_001
422,2,diyas/batch_001/frame_000422s.jpg,frame_000422s.jpg,diyas,batch_001
422,2,obama/batch_001/frame_000422s.jpg,frame_000422s.jpg,obama,batch_001
423,2,diyas/batch_001/frame_000423s.jpg,frame_000423s.jpg,diyas,batch_001
423,2,obama/batch_001/frame_000423s.jpg,frame_000423s.jpg,obama,batch_001
424,2,diyas/batch_001/frame_000424s.jpg,frame_000424s.jpg,diyas,batch_001
424,2,obama/batch_001/frame_000424s.jpg,frame_000424s.jpg,obama,batch_001
425,2,diyas/batch_001/frame_000425s.jpg,frame_000425s.jpg,diyas,batch_001
425,2,obama/batch_001/frame_000425s.jpg,frame_000425s.jpg,obama,batch_001
426,2,diyas/batch_001/frame_000426s.jpg,frame_000426s.jpg,diyas,batch_001
426,2,obama/batch_001/frame_000426s.jpg,frame_000426s.jpg,obama,batch_001
427,2,diyas/batch_001/frame_000427s.jpg,frame_000427s.jpg,diyas,batch_001
427,2,obama/batch_001/frame_000427s.jpg,frame_000427s.jpg,obama,batch_001
428,2,diyas/batch_001/frame_000428s.jpg,frame_000428s.jpg,diyas,batch_001
428,2,obama/batch_001/frame_000428s.jpg,frame_000428s.jpg,obama,batch_001
429,2,diyas/batch_001/frame_000429s.jpg,frame_000429s.jpg,diyas,batch_001
429,2,obama/batch_001/frame_000429s.jpg,frame_000429s.jpg,obama,batch_001
430,2,diyas/batch_001/frame_000430s.jpg,frame_000430s.jpg,diyas,batch_001
430,2,obama/batch_001/frame_000430s.jpg,frame_000430s.jpg,obama,batch_001
431,2,diyas/batch_001/frame_000431s.jpg,frame_000431s.jpg,diyas,batch_001
431,2,obama/batch_001/frame_000431s.jpg,frame_000431s.jpg,obama,batch_001
432,2,diyas/batch_001/frame_000432s.jpg,frame_000432s.jpg,diyas,batch_001
432,2,obama/batch_001/frame_000432s.jpg,frame_000432s.jpg,obama,batch_001
433,2,diyas/batch_001/frame_000433s.jpg,frame_000433s.jpg,diyas,batch_001
433,2,obama/batch_001/frame_000433s.jpg,frame_000433s.jpg,obama,batch_001
434,2,diyas/batch_001/frame_000434s.jpg,frame_000434s.jpg,diyas,batch_001
434,2,obama/batch_001/frame_000434s.jpg,frame_000434s.jpg,obama,batch_001
435,2,diyas/batch_001/frame_000435s.jpg,frame_000435s.jpg,diyas,batch_001
435,2,obama/batch_001/frame_000435s.jpg,frame_000435s.jpg,obama,batch_001
436,2,diyas/batch_001/frame_000436s.jpg,frame_000436s.jpg,diyas,batch_001
436,2,obama/batch_001/frame_000436s.jpg,frame_000436s.jpg,obama,batch_001
437,2,diyas/batch_001/frame_000437s.jpg,frame_000437s.jpg,diyas,batch_001
437,2,obama/batch_001/frame_000437s.jpg,frame_000437s.jpg,obama,batch_001
438,2,diyas/batch_001/frame_000438s.jpg,frame_000438s.jpg,diyas,batch_001
438,2,obama/batch_001/frame_000438s.jpg,frame_000438s.jpg,obama,batch_001
439,2,diyas/batch_001/frame_000439s.jpg,frame_000439s.jpg,diyas,batch_001
439,2,obama/batch_001/frame_000439s.jpg,frame_000439s.jpg,obama,batch_001
441,2,diyas/batch_001/frame_000441s.jpg,frame_000441s.jpg,diyas,batch_001
441,2,obama/batch_001/frame_000441s.jpg,frame_000441s.jpg,obama,batch_001
442,2,diyas/batch_001/frame_000442s.jpg,frame_000442s.jpg,diyas,batch_001
442,2,obama/batch_001/frame_000442s.jpg,frame_000442s.jpg,obama,batch_001
443,2,diyas/batch_001/frame_000443s.jpg,frame_000443s.jpg,diyas,batch_001
443,2,obama/batch_001/frame_000443s.jpg,frame_000443s.jpg,obama,batch_001
444,2,diyas/batch_001/frame_000444s.jpg,frame_000444s.jpg,diyas,batch_001
444,2,obama/batch_001/frame_000444s.jpg,frame_000444s.jpg,obama,batch_001
445,2,diyas/batch_001/frame_000445s.jpg,frame_000445s.jpg,diyas,batch_001
445,2,obama/batch_001/frame_000445s.jpg,frame_000445s.jpg,obama,batch_001
446,2,diyas/batch_001/frame_000446s.jpg,frame_000446s.jpg,diyas,batch_001
446,2,obama/batch_001/frame_000446s.jpg,frame_000446s.jpg,obama,batch_001
447,2,diyas/batch_001/frame_000447s.jpg,frame_000447s.jpg,diyas,batch_001
447,2,obama/batch_001/frame_000447s.jpg,frame_000447s.jpg,obama,batch_001
448,2,diyas/batch_001/frame_000448s.jpg,frame_000448s.jpg,diyas,batch_001
448,2,obama/batch_001/frame_000448s.jpg,frame_000448s.jpg,obama,batch_001
449,2,diyas/batch_001/frame_000449s.jpg,frame_000449s.jpg,diyas,batch_001
449,2,obama/batch_001/frame_000449s.jpg,frame_000449s.jpg,obama,batch_001
450,2,diyas/batch_001/frame_000450s.jpg,frame_000450s.jpg,diyas,batch_001
450,2,obama/batch_001/frame_000450s.jpg,frame_000450s.jpg,obama,batch_001
451,2,diyas/batch_001/frame_000451s.jpg,frame_000451s.jpg,diyas,batch_001
451,2,obama/batch_001/frame_000451s.jpg,frame_000451s.jpg,obama,batch_001
452,2,diyas/batch_001/frame_000452s.jpg,frame_000452s.jpg,diyas,batch_001
452,2,obama/batch_001/frame_000452s.jpg,frame_000452s.jpg,obama,batch_001
453,2,diyas/batch_001/frame_000453s.jpg,frame_000453s.jpg,diyas,batch_001
453,2,obama/batch_001/frame_000453s.jpg,frame_000453s.jpg,obama,batch_001
454,2,diyas/batch_001/frame_000454s.jpg,frame_000454s.jpg,diyas,batch_001
454,2,obama/batch_001/frame_000454s.jpg,frame_000454s.jpg,obama,batch_001
455,2,diyas/batch_001/frame_000455s.jpg,frame_000455s.jpg,diyas,batch_001
455,2,obama/batch_001/frame_000455s.jpg,frame_000455s.jpg,obama,batch_001
456,2,diyas/batch_001/frame_000456s.jpg,frame_000456s.jpg,diyas,batch_001
456,2,obama/batch_001/frame_000456s.jpg,frame_000456s.jpg,obama,batch_001
457,2,diyas/batch_001/frame_000457s.jpg,frame_000457s.jpg,diyas,batch_001
457,2,obama/batch_001/frame_000457s.jpg,frame_000457s.jpg,obama,batch_001
458,2,diyas/batch_001/frame_000458s.jpg,frame_000458s.jpg,diyas,batch_001
458,2,obama/batch_001/frame_000458s.jpg,frame_000458s.jpg,obama,batch_001
459,2,diyas/batch_001/frame_000459s.jpg,frame_000459s.jpg,diyas,batch_001
459,2,obama/batch_001/frame_000459s.jpg,frame_000459s.jpg,obama,batch_001
460,2,diyas/batch_001/frame_000460s.jpg,frame_000460s.jpg,diyas,batch_001
460,2,obama/batch_001/frame_000460s.jpg,frame_000460s.jpg,obama,batch_001
461,2,diyas/batch_001/frame_000461s.jpg,frame_000461s.jpg,diyas,batch_001
461,2,obama/batch_001/frame_000461s.jpg,frame_000461s.jpg,obama,batch_001
462,2,diyas/batch_001/frame_000462s.jpg,frame_000462s.jpg,diyas,batch_001
462,2,obama/batch_001/frame_000462s.jpg,frame_000462s.jpg,obama,batch_001
463,2,diyas/batch_001/frame_000463s.jpg,frame_000463s.jpg,diyas,batch_001
463,2,obama/batch_001/frame_000463s.jpg,frame_000463s.jpg,obama,batch_001
464,2,diyas/batch_001/frame_000464s.jpg,frame_000464s.jpg,diyas,batch_001
464,2,obama/batch_001/frame_000464s.jpg,frame_000464s.jpg,obama,batch_001
465,2,diyas/batch_001/frame_000465s.jpg,frame_000465s.jpg,diyas,batch_001
465,2,obama/batch_001/frame_000465s.jpg,frame_000465s.jpg,obama,batch_001
466,2,diyas/batch_001/frame_000466s.jpg,frame_000466s.jpg,diyas,batch_001
466,2,obama/batch_001/frame_000466s.jpg,frame_000466s.jpg,obama,batch_001
467,2,diyas/batch_001/frame_000467s.jpg,frame_000467s.jpg,diyas,batch_001
467,2,obama/batch_001/frame_000467s.jpg,frame_000467s.jpg,obama,batch_001
468,2,diyas/batch_001/frame_000468s.jpg,frame_000468s.jpg,diyas,batch_001
468,2,obama/batch_001/frame_000468s.jpg,frame_000468s.jpg,obama,batch_001
469,2,diyas/batch_001/frame_000469s.jpg,frame_000469s.jpg,diyas,batch_001
469,2,obama/batch_001/frame_000469s.jpg,frame_000469s.jpg,obama,batch_001
470,2,diyas/batch_001/frame_000470s.jpg,frame_000470s.jpg,diyas,batch_001
470,2,obama/batch_001/frame_000470s.jpg,frame_000470s.jpg,obama,batch_001
471,2,diyas/batch_001/frame_000471s.jpg,frame_000471s.jpg,diyas,batch_001
471,2,obama/batch_001/frame_000471s.jpg,frame_000471s.jpg,obama,batch_001
472,2,diyas/batch_001/frame_000472s.jpg,frame_000472s.jpg,diyas,batch_001
472,2,obama/batch_001/frame_000472s.jpg,frame_000472s.jpg,obama,batch_001
473,2,diyas/batch_001/frame_000473s.jpg,frame_000473s.jpg,diyas,batch_001
473,2,obama/batch_001/frame_000473s.jpg,frame_000473s.jpg,obama,batch_001
474,2,diyas/batch_001/frame_000474s.jpg,frame_000474s.jpg,diyas,batch_001
474,2,obama/batch_001/frame_000474s.jpg,frame_000474s.jpg,obama,batch_001
475,2,diyas/batch_001/frame_000475s.jpg,frame_000475s.jpg,diyas,batch_001
475,2,obama/batch_001/frame_000475s.jpg,frame_000475s.jpg,obama,batch_001
476,2,diyas/batch_001/frame_000476s.jpg,frame_000476s.jpg,diyas,batch_001
476,2,obama/batch_001/frame_000476s.jpg,frame_000476s.jpg,obama,batch_001
477,2,diyas/batch_001/frame_000477s.jpg,frame_000477s.jpg,diyas,batch_001
477,2,obama/batch_001/frame_000477s.jpg,frame_000477s.jpg,obama,batch_001
478,2,diyas/batch_001/frame_000478s.jpg,frame_000478s.jpg,diyas,batch_001
478,2,obama/batch_001/frame_000478s.jpg,frame_000478s.jpg,obama,batch_001
479,2,diyas/batch_001/frame_000479s.jpg,frame_000479s.jpg,diyas,batch_001
479,2,obama/batch_001/frame_000479s.jpg,frame_000479s.jpg,obama,batch_001
480,2,diyas/batch_001/frame_000480s.jpg,frame_000480s.jpg,diyas,batch_001
480,2,obama/batch_001/frame_000480s.jpg,frame_000480s.jpg,obama,batch_001
481,2,diyas/batch_001/frame_000481s.jpg,frame_000481s.jpg,diyas,batch_001
481,2,obama/batch_001/frame_000481s.jpg,frame_000481s.jpg,obama,batch_001
482,2,diyas/batch_001/frame_000482s.jpg,frame_000482s.jpg,diyas,batch_001
482,2,obama/batch_001/frame_000482s.jpg,frame_000482s.jpg,obama,batch_001
483,2,diyas/batch_001/frame_000483s.jpg,frame_000483s.jpg,diyas,batch_001
483,2,obama/batch_001/frame_000483s.jpg,frame_000483s.jpg,obama,batch_001
484,2,diyas/batch_001/frame_000484s.jpg,frame_000484s.jpg,diyas,batch_001
484,2,obama/batch_001/frame_000484s.jpg,frame_000484s.jpg,obama,batch_001
485,2,diyas/batch_001/frame_000485s.jpg,frame_000485s.jpg,diyas,batch_001
485,2,obama/batch_001/frame_000485s.jpg,frame_000485s.jpg,obama,batch_001
486,2,diyas/batch_001/frame_000486s.jpg,frame_000486s.jpg,diyas,batch_001
486,2,obama/batch_001/frame_000486s.jpg,frame_000486s.jpg,obama,batch_001
487,2,diyas/batch_001/frame_000487s.jpg,frame_000487s.jpg,diyas,batch_001
487,2,obama/batch_001/frame_000487s.jpg,frame_000487s.jpg,obama,batch_001
488,2,diyas/batch_001/frame_000488s.jpg,frame_000488s.jpg,diyas,batch_001
488,2,obama/batch_001/frame_000488s.jpg,frame_000488s.jpg,obama,batch_001
489,2,diyas/batch_001/frame_000489s.jpg,frame_000489s.jpg,diyas,batch_001
489,2,obama/batch_001/frame_000489s.jpg,frame_000489s.jpg,obama,batch_001
490,2,diyas/batch_001/frame_000490s.jpg,frame_000490s.jpg,diyas,batch_001
490,2,obama/batch_001/frame_000490s.jpg,frame_000490s.jpg,obama,batch_001
491,2,diyas/batch_001/frame_000491s.jpg,frame_000491s.jpg,diyas,batch_001
491,2,obama/batch_001/frame_000491s.jpg,frame_000491s.jpg,obama,batch_001
492,2,diyas/batch_001/frame_000492s.jpg,frame_000492s.jpg,diyas,batch_001
492,2,obama/batch_001/frame_000492s.jpg,frame_000492s.jpg,obama,batch_001
493,2,diyas/batch_001/frame_000493s.jpg,frame_000493s.jpg,diyas,batch_001
493,2,obama/batch_001/frame_000493s.jpg,frame_000493s.jpg,obama,batch_001
494,2,diyas/batch_001/frame_000494s.jpg,frame_000494s.jpg,diyas,batch_001
494,2,obama/batch_001/frame_000494s.jpg,frame_000494s.jpg,obama,batch_001
495,2,diyas/batch_001/frame_000495s.jpg,frame_000495s.jpg,diyas,batch_001
495,2,obama/batch_001/frame_000495s.jpg,frame_000495s.jpg,obama,batch_001
496,2,diyas/batch_001/frame_000496s.jpg,frame_000496s.jpg,diyas,batch_001
496,2,obama/batch_001/frame_000496s.jpg,frame_000496s.jpg,obama,batch_001
497,2,diyas/batch_001/frame_000497s.jpg,frame_000497s.jpg,diyas,batch_001
497,2,obama/batch_001/frame_000497s.jpg,frame_000497s.jpg,obama,batch_001
498,2,diyas/batch_001/frame_000498s.jpg,frame_000498s.jpg,diyas,batch_001
498,2,obama/batch_001/frame_000498s.jpg,frame_000498s.jpg,obama,batch_001
499,2,diyas/batch_001/frame_000499s.jpg,frame_000499s.jpg,diyas,batch_001
499,2,obama/batch_001/frame_000499s.jpg,frame_000499s.jpg,obama,batch_001
500,2,diyas/batch_001/frame_000500s.jpg,frame_000500s.jpg,diyas,batch_001
500,2,obama/batch_001/frame_000500s.jpg,frame_000500s.jpg,obama,batch_001
501,2,diyas/batch_001/frame_000501s.jpg,frame_000501s.jpg,diyas,batch_001
501,2,obama/batch_001/frame_000501s.jpg,frame_000501s.jpg,obama,batch_001
502,2,diyas/batch_001/frame_000502s.jpg,frame_000502s.jpg,diyas,batch_001
502,2,obama/batch_001/frame_000502s.jpg,frame_000502s.jpg,obama,batch_001
503,2,diyas/batch_001/frame_000503s.jpg,frame_000503s.jpg,diyas,batch_001
503,2,obama/batch_001/frame_000503s.jpg,frame_000503s.jpg,obama,batch_001
504,2,diyas/batch_001/frame_000504s.jpg,frame_000504s.jpg,diyas,batch_001
504,2,obama/batch_001/frame_000504s.jpg,frame_000504s.jpg,obama,batch_001
505,2,diyas/batch_001/frame_000505s.jpg,frame_000505s.jpg,diyas,batch_001
505,2,obama/batch_001/frame_000505s.jpg,frame_000505s.jpg,obama,batch_001
506,2,diyas/batch_001/frame_000506s.jpg,frame_000506s.jpg,diyas,batch_001
506,2,obama/batch_001/frame_000506s.jpg,frame_000506s.jpg,obama,batch_001
507,2,diyas/batch_001/frame_000507s.jpg,frame_000507s.jpg,diyas,batch_001
507,2,obama/batch_001/frame_000507s.jpg,frame_000507s.jpg,obama,batch_001
508,2,diyas/batch_001/frame_000508s.jpg,frame_000508s.jpg,diyas,batch_001
508,2,obama/batch_001/frame_000508s.jpg,frame_000508s.jpg,obama,batch_001
509,2,diyas/batch_001/frame_000509s.jpg,frame_000509s.jpg,diyas,batch_001
509,2,obama/batch_001/frame_000509s.jpg,frame_000509s.jpg,obama,batch_001
510,2,diyas/batch_001/frame_000510s.jpg,frame_000510s.jpg,diyas,batch_001
510,2,obama/batch_001/frame_000510s.jpg,frame_000510s.jpg,obama,batch_001
511,2,diyas/batch_001/frame_000511s.jpg,frame_000511s.jpg,diyas,batch_001
511,2,obama/batch_001/frame_000511s.jpg,frame_000511s.jpg,obama,batch_001
512,2,diyas/batch_001/frame_000512s.jpg,frame_000512s.jpg,diyas,batch_001
512,2,obama/batch_001/frame_000512s.jpg,frame_000512s.jpg,obama,batch_001
513,2,diyas/batch_001/frame_000513s.jpg,frame_000513s.jpg,diyas,batch_001
513,2,obama/batch_001/frame_000513s.jpg,frame_000513s.jpg,obama,batch_001
514,2,diyas/batch_001/frame_000514s.jpg,frame_000514s.jpg,diyas,batch_001
514,2,obama/batch_001/frame_000514s.jpg,frame_000514s.jpg,obama,batch_001
515,2,diyas/batch_001/frame_000515s.jpg,frame_000515s.jpg,diyas,batch_001
515,2,obama/batch_001/frame_000515s.jpg,frame_000515s.jpg,obama,batch_001
516,2,diyas/batch_001/frame_000516s.jpg,frame_000516s.jpg,diyas,batch_001
516,2,obama/batch_001/frame_000516s.jpg,frame_000516s.jpg,obama,batch_001
517,2,diyas/batch_001/frame_000517s.jpg,frame_000517s.jpg,diyas,batch_001
517,2,obama/batch_001/frame_000517s.jpg,frame_000517s.jpg,obama,batch_001
518,2,diyas/batch_001/frame_000518s.jpg,frame_000518s.jpg,diyas,batch_001
518,2,obama/batch_001/frame_000518s.jpg,frame_000518s.jpg,obama,batch_001
522,2,diyas/batch_001/frame_000522s.jpg,frame_000522s.jpg,diyas,batch_001
522,2,obama/batch_001/frame_000522s.jpg,frame_000522s.jpg,obama,batch_001
523,2,diyas/batch_001/frame_000523s.jpg,frame_000523s.jpg,diyas,batch_001
523,2,obama/batch_001/frame_000523s.jpg,frame_000523s.jpg,obama,batch_001
524,2,diyas/batch_001/frame_000524s.jpg,frame_000524s.jpg,diyas,batch_001
524,2,obama/batch_001/frame_000524s.jpg,frame_000524s.jpg,obama,batch_001
525,2,diyas/batch_001/frame_000525s.jpg,frame_000525s.jpg,diyas,batch_001
525,2,obama/batch_001/frame_000525s.jpg,frame_000525s.jpg,obama,batch_001
526,2,diyas/batch_001/frame_000526s.jpg,frame_000526s.jpg,diyas,batch_001
526,2,obama/batch_001/frame_000526s.jpg,frame_000526s.jpg,obama,batch_001
527,2,diyas/batch_001/frame_000527s.jpg,frame_000527s.jpg,diyas,batch_001
527,2,obama/batch_001/frame_000527s.jpg,frame_000527s.jpg,obama,batch_001
528,2,diyas/batch_001/frame_000528s.jpg,frame_000528s.jpg,diyas,batch_001
528,2,obama/batch_001/frame_000528s.jpg,frame_000528s.jpg,obama,batch_001
529,2,diyas/batch_001/frame_000529s.jpg,frame_000529s.jpg,diyas,batch_001
529,2,obama/batch_001/frame_000529s.jpg,frame_000529s.jpg,obama,batch_001
530,2,diyas/batch_001/frame_000530s.jpg,frame_000530s.jpg,diyas,batch_001
530,2,obama/batch_001/frame_000530s.jpg,frame_000530s.jpg,obama,batch_001
531,2,diyas/batch_001/frame_000531s.jpg,frame_000531s.jpg,diyas,batch_001
531,2,obama/batch_001/frame_000531s.jpg,frame_000531s.jpg,obama,batch_001
532,2,diyas/batch_001/frame_000532s.jpg,frame_000532s.jpg,diyas,batch_001
532,2,obama/batch_001/frame_000532s.jpg,frame_000532s.jpg,obama,batch_001
533,2,diyas/batch_001/frame_000533s.jpg,frame_000533s.jpg,diyas,batch_001
533,2,obama/batch_001/frame_000533s.jpg,frame_000533s.jpg,obama,batch_001
534,2,diyas/batch_001/frame_000534s.jpg,frame_000534s.jpg,diyas,batch_001
534,2,obama/batch_001/frame_000534s.jpg,frame_000534s.jpg,obama,batch_001
535,2,diyas/batch_001/frame_000535s.jpg,frame_000535s.jpg,diyas,batch_001
535,2,obama/batch_001/frame_000535s.jpg,frame_000535s.jpg,obama,batch_001
536,2,diyas/batch_001/frame_000536s.jpg,frame_000536s.jpg,diyas,batch_001
536,2,obama/batch_001/frame_000536s.jpg,frame_000536s.jpg,obama,batch_001
537,2,diyas/batch_001/frame_000537s.jpg,frame_000537s.jpg,diyas,batch_001
537,2,obama/batch_001/frame_000537s.jpg,frame_000537s.jpg,obama,batch_001
