image_id,xml_name,xml_basename,rank,similarity,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
394,D02_20260420073459_001364.jpg,D02_20260420073459_001364.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
394,D02_20260420073459_001364.jpg,D02_20260420073459_001364.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
394,D02_20260420073459_001364.jpg,D02_20260420073459_001364.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
395,D02_20260420073459_001365.jpg,D02_20260420073459_001365.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
395,D02_20260420073459_001365.jpg,D02_20260420073459_001365.jpg,2,0.478261,diyas/batch_002/frame_001365s.jpg,frame_001365s.jpg,diyas,batch_002
395,D02_20260420073459_001365.jpg,D02_20260420073459_001365.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
395,D02_20260420073459_001365.jpg,D02_20260420073459_001365.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
395,D02_20260420073459_001365.jpg,D02_20260420073459_001365.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
396,D02_20260420073459_001366.jpg,D02_20260420073459_001366.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
396,D02_20260420073459_001366.jpg,D02_20260420073459_001366.jpg,2,0.478261,diyas/batch_002/frame_001366s.jpg,frame_001366s.jpg,diyas,batch_002
396,D02_20260420073459_001366.jpg,D02_20260420073459_001366.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
396,D02_20260420073459_001366.jpg,D02_20260420073459_001366.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
396,D02_20260420073459_001366.jpg,D02_20260420073459_001366.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
397,D02_20260420073459_001367.jpg,D02_20260420073459_001367.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
397,D02_20260420073459_001367.jpg,D02_20260420073459_001367.jpg,2,0.478261,diyas/batch_002/frame_001367s.jpg,frame_001367s.jpg,diyas,batch_002
397,D02_20260420073459_001367.jpg,D02_20260420073459_001367.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
397,D02_20260420073459_001367.jpg,D02_20260420073459_001367.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
397,D02_20260420073459_001367.jpg,D02_20260420073459_001367.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
399,D02_20260420073459_001369.jpg,D02_20260420073459_001369.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
399,D02_20260420073459_001369.jpg,D02_20260420073459_001369.jpg,2,0.478261,diyas/batch_002/frame_001369s.jpg,frame_001369s.jpg,diyas,batch_002
399,D02_20260420073459_001369.jpg,D02_20260420073459_001369.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
399,D02_20260420073459_001369.jpg,D02_20260420073459_001369.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
399,D02_20260420073459_001369.jpg,D02_20260420073459_001369.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
400,D02_20260420073459_001370.jpg,D02_20260420073459_001370.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
400,D02_20260420073459_001370.jpg,D02_20260420073459_001370.jpg,2,0.478261,diyas/batch_002/frame_001370s.jpg,frame_001370s.jpg,diyas,batch_002
400,D02_20260420073459_001370.jpg,D02_20260420073459_001370.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
400,D02_20260420073459_001370.jpg,D02_20260420073459_001370.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
400,D02_20260420073459_001370.jpg,D02_20260420073459_001370.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
401,D02_20260420073459_001371.jpg,D02_20260420073459_001371.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
401,D02_20260420073459_001371.jpg,D02_20260420073459_001371.jpg,2,0.478261,diyas/batch_002/frame_001371s.jpg,frame_001371s.jpg,diyas,batch_002
401,D02_20260420073459_001371.jpg,D02_20260420073459_001371.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
401,D02_20260420073459_001371.jpg,D02_20260420073459_001371.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
401,D02_20260420073459_001371.jpg,D02_20260420073459_001371.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
402,D02_20260420073459_001372.jpg,D02_20260420073459_001372.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
402,D02_20260420073459_001372.jpg,D02_20260420073459_001372.jpg,2,0.478261,diyas/batch_002/frame_001372s.jpg,frame_001372s.jpg,diyas,batch_002
402,D02_20260420073459_001372.jpg,D02_20260420073459_001372.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
402,D02_20260420073459_001372.jpg,D02_20260420073459_001372.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
402,D02_20260420073459_001372.jpg,D02_20260420073459_001372.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
403,D02_20260420073459_001373.jpg,D02_20260420073459_001373.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
403,D02_20260420073459_001373.jpg,D02_20260420073459_001373.jpg,2,0.478261,diyas/batch_002/frame_001373s.jpg,frame_001373s.jpg,diyas,batch_002
403,D02_20260420073459_001373.jpg,D02_20260420073459_001373.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
403,D02_20260420073459_001373.jpg,D02_20260420073459_001373.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
403,D02_20260420073459_001373.jpg,D02_20260420073459_001373.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
404,D02_20260420073459_001374.jpg,D02_20260420073459_001374.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
404,D02_20260420073459_001374.jpg,D02_20260420073459_001374.jpg,2,0.478261,diyas/batch_002/frame_001374s.jpg,frame_001374s.jpg,diyas,batch_002
404,D02_20260420073459_001374.jpg,D02_20260420073459_001374.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
404,D02_20260420073459_001374.jpg,D02_20260420073459_001374.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
404,D02_20260420073459_001374.jpg,D02_20260420073459_001374.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
405,D02_20260420073459_001375.jpg,D02_20260420073459_001375.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
405,D02_20260420073459_001375.jpg,D02_20260420073459_001375.jpg,2,0.478261,diyas/batch_002/frame_001375s.jpg,frame_001375s.jpg,diyas,batch_002
405,D02_20260420073459_001375.jpg,D02_20260420073459_001375.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
405,D02_20260420073459_001375.jpg,D02_20260420073459_001375.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
405,D02_20260420073459_001375.jpg,D02_20260420073459_001375.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
406,D02_20260420073459_001376.jpg,D02_20260420073459_001376.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
406,D02_20260420073459_001376.jpg,D02_20260420073459_001376.jpg,2,0.478261,diyas/batch_002/frame_001376s.jpg,frame_001376s.jpg,diyas,batch_002
406,D02_20260420073459_001376.jpg,D02_20260420073459_001376.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
406,D02_20260420073459_001376.jpg,D02_20260420073459_001376.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
406,D02_20260420073459_001376.jpg,D02_20260420073459_001376.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
407,D02_20260420073459_001377.jpg,D02_20260420073459_001377.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
407,D02_20260420073459_001377.jpg,D02_20260420073459_001377.jpg,2,0.478261,diyas/batch_002/frame_001377s.jpg,frame_001377s.jpg,diyas,batch_002
407,D02_20260420073459_001377.jpg,D02_20260420073459_001377.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
407,D02_20260420073459_001377.jpg,D02_20260420073459_001377.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
407,D02_20260420073459_001377.jpg,D02_20260420073459_001377.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
408,D02_20260420073459_001378.jpg,D02_20260420073459_001378.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
408,D02_20260420073459_001378.jpg,D02_20260420073459_001378.jpg,2,0.478261,diyas/batch_002/frame_001378s.jpg,frame_001378s.jpg,diyas,batch_002
408,D02_20260420073459_001378.jpg,D02_20260420073459_001378.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
408,D02_20260420073459_001378.jpg,D02_20260420073459_001378.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
408,D02_20260420073459_001378.jpg,D02_20260420073459_001378.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
409,D02_20260420073459_001379.jpg,D02_20260420073459_001379.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
409,D02_20260420073459_001379.jpg,D02_20260420073459_001379.jpg,2,0.478261,diyas/batch_002/frame_001379s.jpg,frame_001379s.jpg,diyas,batch_002
409,D02_20260420073459_001379.jpg,D02_20260420073459_001379.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
409,D02_20260420073459_001379.jpg,D02_20260420073459_001379.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
409,D02_20260420073459_001379.jpg,D02_20260420073459_001379.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
410,D02_20260420073459_001380.jpg,D02_20260420073459_001380.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
410,D02_20260420073459_001380.jpg,D02_20260420073459_001380.jpg,2,0.478261,diyas/batch_002/frame_001380s.jpg,frame_001380s.jpg,diyas,batch_002
410,D02_20260420073459_001380.jpg,D02_20260420073459_001380.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
410,D02_20260420073459_001380.jpg,D02_20260420073459_001380.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
410,D02_20260420073459_001380.jpg,D02_20260420073459_001380.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
411,D02_20260420073459_001381.jpg,D02_20260420073459_001381.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
411,D02_20260420073459_001381.jpg,D02_20260420073459_001381.jpg,2,0.478261,diyas/batch_002/frame_001381s.jpg,frame_001381s.jpg,diyas,batch_002
411,D02_20260420073459_001381.jpg,D02_20260420073459_001381.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
411,D02_20260420073459_001381.jpg,D02_20260420073459_001381.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
411,D02_20260420073459_001381.jpg,D02_20260420073459_001381.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
412,D02_20260420073459_001382.jpg,D02_20260420073459_001382.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
412,D02_20260420073459_001382.jpg,D02_20260420073459_001382.jpg,2,0.478261,diyas/batch_002/frame_001382s.jpg,frame_001382s.jpg,diyas,batch_002
412,D02_20260420073459_001382.jpg,D02_20260420073459_001382.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
412,D02_20260420073459_001382.jpg,D02_20260420073459_001382.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
412,D02_20260420073459_001382.jpg,D02_20260420073459_001382.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
413,D02_20260420073459_001383.jpg,D02_20260420073459_001383.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
413,D02_20260420073459_001383.jpg,D02_20260420073459_001383.jpg,2,0.478261,diyas/batch_002/frame_001383s.jpg,frame_001383s.jpg,diyas,batch_002
413,D02_20260420073459_001383.jpg,D02_20260420073459_001383.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
413,D02_20260420073459_001383.jpg,D02_20260420073459_001383.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
413,D02_20260420073459_001383.jpg,D02_20260420073459_001383.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
414,D02_20260420073459_001384.jpg,D02_20260420073459_001384.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
414,D02_20260420073459_001384.jpg,D02_20260420073459_001384.jpg,2,0.478261,diyas/batch_002/frame_001384s.jpg,frame_001384s.jpg,diyas,batch_002
414,D02_20260420073459_001384.jpg,D02_20260420073459_001384.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
414,D02_20260420073459_001384.jpg,D02_20260420073459_001384.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
414,D02_20260420073459_001384.jpg,D02_20260420073459_001384.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
415,D02_20260420073459_001385.jpg,D02_20260420073459_001385.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
415,D02_20260420073459_001385.jpg,D02_20260420073459_001385.jpg,2,0.478261,diyas/batch_002/frame_001385s.jpg,frame_001385s.jpg,diyas,batch_002
415,D02_20260420073459_001385.jpg,D02_20260420073459_001385.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
415,D02_20260420073459_001385.jpg,D02_20260420073459_001385.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
415,D02_20260420073459_001385.jpg,D02_20260420073459_001385.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
416,D02_20260420073459_001386.jpg,D02_20260420073459_001386.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
416,D02_20260420073459_001386.jpg,D02_20260420073459_001386.jpg,2,0.478261,diyas/batch_002/frame_001386s.jpg,frame_001386s.jpg,diyas,batch_002
416,D02_20260420073459_001386.jpg,D02_20260420073459_001386.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
416,D02_20260420073459_001386.jpg,D02_20260420073459_001386.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
416,D02_20260420073459_001386.jpg,D02_20260420073459_001386.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
417,D02_20260420073459_001387.jpg,D02_20260420073459_001387.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
417,D02_20260420073459_001387.jpg,D02_20260420073459_001387.jpg,2,0.478261,diyas/batch_002/frame_001387s.jpg,frame_001387s.jpg,diyas,batch_002
417,D02_20260420073459_001387.jpg,D02_20260420073459_001387.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
417,D02_20260420073459_001387.jpg,D02_20260420073459_001387.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
417,D02_20260420073459_001387.jpg,D02_20260420073459_001387.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
418,D02_20260420073459_001388.jpg,D02_20260420073459_001388.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
418,D02_20260420073459_001388.jpg,D02_20260420073459_001388.jpg,2,0.478261,diyas/batch_002/frame_001388s.jpg,frame_001388s.jpg,diyas,batch_002
418,D02_20260420073459_001388.jpg,D02_20260420073459_001388.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
418,D02_20260420073459_001388.jpg,D02_20260420073459_001388.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
418,D02_20260420073459_001388.jpg,D02_20260420073459_001388.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
419,D02_20260420073459_001389.jpg,D02_20260420073459_001389.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
419,D02_20260420073459_001389.jpg,D02_20260420073459_001389.jpg,2,0.478261,diyas/batch_002/frame_001389s.jpg,frame_001389s.jpg,diyas,batch_002
419,D02_20260420073459_001389.jpg,D02_20260420073459_001389.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
419,D02_20260420073459_001389.jpg,D02_20260420073459_001389.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
419,D02_20260420073459_001389.jpg,D02_20260420073459_001389.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
420,D02_20260420073459_001390.jpg,D02_20260420073459_001390.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
420,D02_20260420073459_001390.jpg,D02_20260420073459_001390.jpg,2,0.478261,diyas/batch_002/frame_001390s.jpg,frame_001390s.jpg,diyas,batch_002
420,D02_20260420073459_001390.jpg,D02_20260420073459_001390.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
420,D02_20260420073459_001390.jpg,D02_20260420073459_001390.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
420,D02_20260420073459_001390.jpg,D02_20260420073459_001390.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
421,D02_20260420073459_001391.jpg,D02_20260420073459_001391.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
421,D02_20260420073459_001391.jpg,D02_20260420073459_001391.jpg,2,0.478261,diyas/batch_002/frame_001391s.jpg,frame_001391s.jpg,diyas,batch_002
421,D02_20260420073459_001391.jpg,D02_20260420073459_001391.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
421,D02_20260420073459_001391.jpg,D02_20260420073459_001391.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
421,D02_20260420073459_001391.jpg,D02_20260420073459_001391.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
422,D02_20260420073459_001392.jpg,D02_20260420073459_001392.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
422,D02_20260420073459_001392.jpg,D02_20260420073459_001392.jpg,2,0.478261,diyas/batch_002/frame_001392s.jpg,frame_001392s.jpg,diyas,batch_002
422,D02_20260420073459_001392.jpg,D02_20260420073459_001392.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
422,D02_20260420073459_001392.jpg,D02_20260420073459_001392.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
422,D02_20260420073459_001392.jpg,D02_20260420073459_001392.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
423,D02_20260420073459_001393.jpg,D02_20260420073459_001393.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
423,D02_20260420073459_001393.jpg,D02_20260420073459_001393.jpg,2,0.478261,diyas/batch_002/frame_001393s.jpg,frame_001393s.jpg,diyas,batch_002
423,D02_20260420073459_001393.jpg,D02_20260420073459_001393.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
423,D02_20260420073459_001393.jpg,D02_20260420073459_001393.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
423,D02_20260420073459_001393.jpg,D02_20260420073459_001393.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
424,D02_20260420073459_001394.jpg,D02_20260420073459_001394.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
424,D02_20260420073459_001394.jpg,D02_20260420073459_001394.jpg,2,0.478261,diyas/batch_002/frame_001394s.jpg,frame_001394s.jpg,diyas,batch_002
424,D02_20260420073459_001394.jpg,D02_20260420073459_001394.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
424,D02_20260420073459_001394.jpg,D02_20260420073459_001394.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
424,D02_20260420073459_001394.jpg,D02_20260420073459_001394.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
425,D02_20260420073459_001395.jpg,D02_20260420073459_001395.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
425,D02_20260420073459_001395.jpg,D02_20260420073459_001395.jpg,2,0.478261,diyas/batch_002/frame_001395s.jpg,frame_001395s.jpg,diyas,batch_002
425,D02_20260420073459_001395.jpg,D02_20260420073459_001395.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
425,D02_20260420073459_001395.jpg,D02_20260420073459_001395.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
425,D02_20260420073459_001395.jpg,D02_20260420073459_001395.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
426,D02_20260420073459_001396.jpg,D02_20260420073459_001396.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
426,D02_20260420073459_001396.jpg,D02_20260420073459_001396.jpg,2,0.478261,diyas/batch_002/frame_001396s.jpg,frame_001396s.jpg,diyas,batch_002
426,D02_20260420073459_001396.jpg,D02_20260420073459_001396.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
426,D02_20260420073459_001396.jpg,D02_20260420073459_001396.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
426,D02_20260420073459_001396.jpg,D02_20260420073459_001396.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
427,D02_20260420073459_001397.jpg,D02_20260420073459_001397.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
427,D02_20260420073459_001397.jpg,D02_20260420073459_001397.jpg,2,0.478261,diyas/batch_002/frame_001397s.jpg,frame_001397s.jpg,diyas,batch_002
427,D02_20260420073459_001397.jpg,D02_20260420073459_001397.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
427,D02_20260420073459_001397.jpg,D02_20260420073459_001397.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
427,D02_20260420073459_001397.jpg,D02_20260420073459_001397.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
428,D02_20260420073459_001398.jpg,D02_20260420073459_001398.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
428,D02_20260420073459_001398.jpg,D02_20260420073459_001398.jpg,2,0.478261,diyas/batch_002/frame_001398s.jpg,frame_001398s.jpg,diyas,batch_002
428,D02_20260420073459_001398.jpg,D02_20260420073459_001398.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
428,D02_20260420073459_001398.jpg,D02_20260420073459_001398.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
428,D02_20260420073459_001398.jpg,D02_20260420073459_001398.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
429,D02_20260420073459_001399.jpg,D02_20260420073459_001399.jpg,1,0.478261,diyas/batch_001/frame_000013s.jpg,frame_000013s.jpg,diyas,batch_001
429,D02_20260420073459_001399.jpg,D02_20260420073459_001399.jpg,2,0.478261,diyas/batch_002/frame_001399s.jpg,frame_001399s.jpg,diyas,batch_002
429,D02_20260420073459_001399.jpg,D02_20260420073459_001399.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
429,D02_20260420073459_001399.jpg,D02_20260420073459_001399.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
